Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 101	Data Structs & Algs	Alex Pang	2021 Spring Quarter	2212	N	13	18	23	17	19	10	4	5	2				8	1	2				1		123
CSE 101	Data Structs & Algs	Patrick Tantalo	2021 Spring Quarter	2212	N	10	12	8	8	18	12	6	10	1	2	1	1	7		7				10		113
CSE 102	Intro Algorthm Anyl	Allen Van Gelder	2021 Spring Quarter	2212	N	4	6	6	12		1	1	1							2				1		34
CSE 102	Intro Algorthm Anyl	Suresh K Lodha	2021 Spring Quarter	2212	N	9	8	6	16	12	9	9	9					2		1				14		95
CSE 103	Computational Models	Delbert Dean Bailey	2021 Spring Quarter	2212	N		10			44			40			9		5		7				9		124
CSE 104	Computability	Allen Van Gelder	2021 Spring Quarter	2212	N	1	2						3				1	1		1				1		10
CSE 107	Probability/Stats	Jose J Garcia-Luna-Aceves	2021 Spring Quarter	2212	N	69	23	31	21	8	3	2	4					1	1	1				2		166
CSE 111	Adv Programming	Wesley F Mackey	2021 Spring Quarter	2212	N	9	36	27	17	11	7	1	1					3	1	9				7		129
CSE 112	Compar Prog Lang	Wesley F Mackey	2021 Spring Quarter	2212	N	17	39	52	53	26	9	5	4		4	1	5	3		9				18		245
CSE 113	Parallel Programing	Tyler Sorensen	2021 Spring Quarter	2212	N	8	22	10	7	17	2	5	8		1				1	2				4		87
CSE 115A	Intro Software Eng	Richard K Jullig	2021 Spring Quarter	2212	N	15	68	5	3	2																93
CSE 115C	Software Design II	Richard K Jullig	2021 Spring Quarter	2212	N	8	6																			14
CSE 120	Computer Architect	Jose Renau Ardevol	2021 Spring Quarter	2212	N	27	51	51	49	26	13		4			4		3	2	5				9		244
CSE 121	Embedded System Design	Anujan M Varma	2021 Spring Quarter	2212	N	3	15	5	4	6	5		2			1		4		2				3		50
CSE 123B	Engr Design Proj II	David Charles Harrison	2021 Spring Quarter	2212	N	6	31	21	6																	64
CSE 125	Log Desgn W/Verilog	Heiner Litz; Satnam Singh	2021 Spring Quarter	2212	Y	9	13	6	1	3		1			1			1	2					1		38
CSE 130	Prin Comp Sys Dsgn	David Charles Harrison	2021 Spring Quarter	2212	N		8	22	20	19	18	15	10	1				11		6				3		133
CSE 130	Prin Comp Sys Dsgn	Katia Obraczka	2021 Spring Quarter	2212	N	3	6	13	25	22	6	11	7			5		9	1	6				10		124
CSE 134	Embedded OS	Ethan L Miller	2021 Spring Quarter	2212	N	3		3	1	3	1	3	4						8	1				3		30
CSE 138	Distributed Systems	Lindsey Kuper	2021 Spring Quarter	2212	N		10	18	16	20	7	3	1						9					2		86
CSE 144	Applied ML	Cihang Xie	2021 Spring Quarter	2212	N	6	53	10	7	7	2	8	1	2				1	2	3				6		108
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2021 Spring Quarter	2212	N	7	30	10	14	20	6	8	6			3		3	4	6				3		120
CSE 150L	Int Comp Net Lab	Christina Leigh Parsa	2021 Spring Quarter	2212	N	7	30	10	15	20	6	8	7			3		3	2	7				3		121
CSE 151	Adv Computer Net	Richard Michael Jude Graziani	2021 Spring Quarter	2212	N	24	14	1	1	1	1			1					1							44
CSE 151L	Adv Computer Net Lab	Richard Michael Jude Graziani	2021 Spring Quarter	2212	N	34	5	1		1	1								1	1				1		45
CSE 160	Intro Comp Graphics	Alex Pang	2021 Spring Quarter	2212	N	4	6	8	21	6	8	4	1	2				1	8	5				4		78
CSE 160L	Comp Graphics Lab	Alex Pang	2021 Spring Quarter	2212	N	4	6	8	23	6	8	4	1	2				2	6	5				4		79
CSE 167	Mobile S.I.	Roberto Manduchi	2021 Spring Quarter	2212	N	2		2	2	2	1	3				2			1	1				2		18
CSE 170	Mgmt Of Tech Seminr	Subhas Desa	2021 Spring Quarter	2212	N	4	106	13	2	1								1	8	1				1		137
CSE 175	Bus Strat/Info Syst	David Lee	2021 Spring Quarter	2212	N	12	40	34	20	10	5	3	3					2	2	1						132
CSE 181	Database Systems II	Sheldon Finkelstein	2021 Spring Quarter	2212	N	3	2	8	4	2	4	4	1						2	1				3		34
CSE 182	Intro Database Mgmt	Sheldon Finkelstein	2021 Spring Quarter	2212	N	3	8	22	33	13	13	16	8			3		5	1	2				1		128
CSE 183	Web Applications	Luca De Alfaro	2021 Spring Quarter	2212	N	20	51	20	25	28	10	2	1					5	6					1		169
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2021 Spring Quarter	2212	Y		28	7	1	3			2					2		1						44
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2021 Spring Quarter	2212	Y		66	21	6	5			4											1		103
CSE 202	Combinatorial Algor	Seshadhri Comandur	2021 Spring Quarter	2212	N	2	2	1	1	3								1			2	1		1		14
CSE 210A	Programming Languag	Cormac A Flanagan	2021 Spring Quarter	2212	N	4	7	4	3	3																21
CSE 235	CPS Security	Alvaro A Cardenas	2021 Spring Quarter	2212	N	1	13											1			5					20
CSE 247	Projects in AI	Narges Norouzi	2021 Spring Quarter	2212	N		5			4								1				1				11
CSE 264	Computer Vision	Roberto Manduchi	2021 Spring Quarter	2212	N		4		1		2		1					1			2			1		12
CSE 280S	Seminar Comp Syst	Darrell D. E. Long; Heiner Litz	2021 Spring Quarter	2212	N		2														10					12
CSE 280Z	Natural Lang Process	Marilyn A Walker	2021 Spring Quarter	2212	N	2					1										8					11
CSE 285	Tech Writ Engr Grad	Tracy Larrabee	2021 Spring Quarter	2212	N		4	1	1												5					11
CSE 290T	ComputingForSociety	Yang Liu	2021 Spring Quarter	2212	N	7	4	2	1									1			1					16
CSE 293	Adv Topics in CSE	Scott Beamer	2021 Spring Quarter	2212	N	1	5			1								1						3		11
EART 1	Oceanography	Gary B Griggs	2021 Spring Quarter	2212	N	1	17	6	18	37	19	23	21	7		2		9	55	4				3		222
EART 8	Planetary Discovery	Xi Zhang	2021 Spring Quarter	2212	N	7	12	13	16	3	5	5						5	28	1				2		97
EART 20	Environmental Geolo	Slawomir M Tulaczyk	2021 Spring Quarter	2212	N	8	12	35	17	18	6	2	3		1			2	5	2				1		112
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2021 Spring Quarter	2212	N	9	11	7	3	2			1						1					1		35
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2021 Spring Quarter	2212	N	1	8	4	2	1	1															17
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2021 Spring Quarter	2212	N		11	6	3	1								1	1							23
EART 106	Coasts in Crisis	Gary B Griggs	2021 Spring Quarter	2212	N	10	44		10	17			2					2								85
EART 109	Field Geology	Hilde L Schwartz	2021 Spring Quarter	2212	N		3	3	3	3	4	1	3					1	1	1						23
EART 109L	Field Geology Lab	Hilde L Schwartz	2021 Spring Quarter	2212	N	1	2	2	1	4									1							11
EART 109L	Field Geology Lab	Hilde L Schwartz	2021 Spring Quarter	2212	N		3	3	1	3	1					1		1								13
EART 110B	Earth as Chem Systm	Elise Knittle	2021 Spring Quarter	2212	N		8		5	13		1	11			9		6	2					2		57
EART 120	Sedimntlgy&Strtgrph	Matthew E Clapham	2021 Spring Quarter	2212	N		6	3	1	1	2		2					3	2	2	1			1		24
EART 120L	Sedmen&Stratgpy Lab	Matthew E Clapham	2021 Spring Quarter	2212	N		9	3				1						1			1					15
EART 124	Model Earth Climate	Nicole A Feldl	2021 Spring Quarter	2212	N		4	1	1	2	2		2					1	2	1				1		17
EART 140	Geomorphology	Noah J Finnegan	2021 Spring Quarter	2212	N		5	1	2	3		1	3					2						1		18
EART 140L	Geomorphology Lab	Noah J Finnegan	2021 Spring Quarter	2212	N		2	1	1	2			1					2						1		10
EART 146	Groundwater	Andrew T Fisher	2021 Spring Quarter	2212	N	1	6	1	3	4	1	3	6					5			1			2		33
EART 164	Planetary Atmospheres	Xi Zhang	2021 Spring Quarter	2212	Y	1	3	1	1	2	3	1							1					1		14
ECE 10	Kinematics&Dynamics	Alexey Alexander Munishkin	2021 Spring Quarter	2212	N		9	11	7	1	2		1						1					1		33
ECE 80B	Medical Innovations	Shiva Abbaszadeh	2021 Spring Quarter	2212	N	7	10	4	4	4	3	2	2	1					5					3		45
ECE 80H	ClimateChangeSolutions	Les Guliasi	2021 Spring Quarter	2212	Y	1	3	1	2	1	1		1													10
ECE 103	Signals & Systems	Zouheir Rezki	2021 Spring Quarter	2212	N	4	14	10	15	15	23	17	28			3	3	5	1	1				4		143
ECE 103L	Signals Systems Lab	Zouheir Rezki	2021 Spring Quarter	2212	N		75	23	8	8	3	3	3	4				6						3		136
ECE 104	Bioelectronics	Marco A Rolandi	2021 Spring Quarter	2212	Y	7	3	3	4	1	1									2				2		23
ECE 129C	Capstone Project III	Stephen C Petersen	2021 Spring Quarter	2212	N	1	1	4	6	14	6	10	5	3	1											51
ECE 129C	Capstone Project III	Tela Favaloro	2021 Spring Quarter	2212	N			1	2	8	2	3	3													19
ECE 135	Elecromag Flds&Wavs	Ahmet Yanik	2021 Spring Quarter	2212	N	32	1	2		2		1		1												39
ECE 135L	Electromag Lab	Ahmet Yanik	2021 Spring Quarter	2212	N	12	19	2	2	2				1	2											40
ECE 136	Eng Electromagnetcs	Keith Corzine	2021 Spring Quarter	2212	N	1	2	4	2	1		2	1					1								14
ECE 163	UAV Model and Control	Maxwell Nathan Lichtenstein	2021 Spring Quarter	2212	Y	11	9	11	2	2	1	1		1				3		2						43
ECE 167	Sensing & Sensor Tech	Maxwell James Dunne	2021 Spring Quarter	2212	N	4	31	5	1	3	1							2	1					4		52
ECE 173	Hi-Spd Digtl Design	Stephen C Petersen	2021 Spring Quarter	2212	N		1	2	4	4		1			1				1	1						15
ECE 177	Power Electronics	Keith Corzine	2021 Spring Quarter	2212	N			1	4	4	1		1					2						2		15
ECE 177L	Power Electronics Lab	Keith Corzine	2021 Spring Quarter	2212	N			11										2						2		15
ECE 180J	Adv Renewable Energy	Yu Zhang	2021 Spring Quarter	2212	N	1	16	20	8	3	1	1												1		51
ECE 204	Bioelectronics	Marco A Rolandi	2021 Spring Quarter	2212	Y	2		3		1											5					11
ECE 244	Digital Control	Steve McGuire	2021 Spring Quarter	2212	N		6	1	1	1	2										4					15
ECE 245	Estim Stochastic Proc	Dejan Milutinovic	2021 Spring Quarter	2212	N	2	4	1	3	1										1				1		13
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2021 Spring Quarter	2212	N	25	45	7	66	46	16	32	8	7	9			8	26	4				5		304
ECON 2	Intro Macroeconomic	Julie H Gonzalez	2021 Spring Quarter	2212	N	1	26	25	26	24	26	49	45	2		5		16	12	10				5		272
ECON 10B	Econ of Accounting	Kevin K Jones	2021 Spring Quarter	2212	N		13	5	7	15	4	4	17		3	2		2	10	7				8		97
ECON 11B	Math Methds Econ II	Jonathan Rice Katznelson	2021 Spring Quarter	2212	Y		1		1	1	3		3							1						10
ECON 100A	Intermed Microecon	Rongchen Liu	2021 Spring Quarter	2212	N	5	8	1	6	2	4	3	5	3					4							41
ECON 100A	Intermed Microecon	Dongwan Choo	2021 Spring Quarter	2212	N	3	1	6	3	6	7	7	4			2				2						41
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2021 Spring Quarter	2212	N	4	8	27	19	22	7	13	2	1				1	7	1				2		114
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2021 Spring Quarter	2212	N	17	17	10	6	21	8	3	16	4		3		4	5	3				1		118
ECON 100B	Intermed Macroecon	Michael M Hutchison	2021 Spring Quarter	2212	N	4	5		7	4	1	3	9			7		3	4	3				1		51
ECON 101	Managerial Econ	Julie H Gonzalez	2021 Spring Quarter	2212	N	1	4	7	3	3	5	5	12			1		2	11	3						57
ECON 104	Numbr Truth: Statis	Carlos Eduardo Dobkin	2021 Spring Quarter	2212	N	9	10	12	12	9	8	4	1					7	7	3				3		85
ECON 105	Topics in Macro	Kenneth M Kletzer	2021 Spring Quarter	2212	N	1	3	4	1	2									1							12
ECON 110	Managerl Cost Acct	Maria Bullen	2021 Spring Quarter	2212	N	56	37	8	8	9	3	1	1					1	1	2						127
ECON 111C	Intermed Account III	Scott Anderson	2021 Spring Quarter	2212	N	2	9	2	4	7	5	5	1			1			1	1						38
ECON 113	Intro Econometrics	Brenda Samaniego de la Parra	2021 Spring Quarter	2212	N	6	15	20	10	18	15	16	3			3		3	5	7				3		124
ECON 113	Intro Econometrics	Aaron Gregory Meininger	2021 Spring Quarter	2212	N		1	3	16	10	20	10	22	4	1	3	2	7	3	2				4		108
ECON 115	Intr Management Sci	Robert Brian Baden	2021 Spring Quarter	2212	N	9	6	11	8	2	6	7							6	1				3		59
ECON 116	AdvTopicsAcctgEthic	Kevin K Jones	2021 Spring Quarter	2212	N		23	2	3	3			1	1												33
ECON 119	Advanced Accounting	Sudhindra Kankanwadi	2021 Spring Quarter	2212	N	1	3	8	8	7				1					1							29
ECON 121	Economic Growth	WEISHI GU	2021 Spring Quarter	2212	N	4	10	6	10	14	4	4		1				1	7					1		62
ECON 125	Econ History Of US	Aaron Gregory Meininger	2021 Spring Quarter	2212	N		9	17	13	5	3	4	4					1	3							59
ECON 133	Security Markets	Kai Pommerenke	2021 Spring Quarter	2212	N	13	15	20	16	12	10	5	4	3		2		5	7	2				3		117
ECON 140	International Trade	Gueyon Kim	2021 Spring Quarter	2212	N	6	8	6	9	9	8	4	2						10	3						65
ECON 143	InternatnlEconPolicy	Galina B Hale	2021 Spring Quarter	2212	N	2	9	4	6	3	2		1						6					1		34
ECON 149	East&Southeast Asia	Kwok-Chiu Fung	2021 Spring Quarter	2212	N	29	54	18	11	5	2	2	1						8							130
ECON 150	Public Finance	Justin Marion	2021 Spring Quarter	2212	N		2		1	5		1	2					4	1					1		17
ECON 161A	Marketing	Stephen Arthur Owen	2021 Spring Quarter	2212	N	1	18	31	18	18	3	2				1			13							105
ECON 194B	Adv Bsns Prof Devlp	Kevin K Jones	2021 Spring Quarter	2212	N		29		1	2						1		1	1							35
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2021 Spring Quarter	2212	N		1	5	2	6	3	8	1			1		2	5					1		35
ECON 197	Economic Rhetoric	Subhra Saha	2021 Spring Quarter	2212	N	1	16	3	2	1	4		1	1				1	3					1		34
ECON 201	Applic In Microecon	Justin Marion	2021 Spring Quarter	2212	N	2	9	2	1	9								1			12	7				43
ECON 231	Intl Fin Mgmt	Chenyue Hu	2021 Spring Quarter	2212	N	2	1	6	6	3											9	1				28
ECON 236	Finance Engineering	Kai Pommerenke	2021 Spring Quarter	2212	N	3	7	8	3	4	1	2									9	4				41
ECON 294A	Applied EconFin Lab	Anirban Sanyal	2021 Spring Quarter	2212	N		8		1	1								1			5					16
EDUC 10	Intro to Learning	Kip T Tellez	2021 Spring Quarter	2212	N	23	18	13	18	9	4	2	2					2	20	1						112
EDUC 60	Schooling, Dem. & Jus.	Sheeva Melodie Sabati	2021 Spring Quarter	2212	N		57	59	20	15	6	3	1					1	20	1				1		184
EDUC 110	Ed, Dem, and Movements	Ronald Glass	2021 Spring Quarter	2212	N		7	20	7	6	1		1					1	1	2						46
EDUC 120	Aesthtc Educ Theory	Kathie R Kratochvil	2021 Spring Quarter	2212	N		32	4		1	1		1			1		2	3							45
EDUC 125	Children's Lit	Alisun Opal Thompson-Schrank	2021 Spring Quarter	2212	N	9	18	10	5	2									3							47
EDUC 166	Tech and Education	Nolan Higdon	2021 Spring Quarter	2212	N	20	4	7	6		1		3					1	1							43
EDUC 181	Race, Class, Cultur	Amanda Lashaw	2021 Spring Quarter	2212	N	3	16	6	4	4		1		2					6	1				1		44
EDUC 185C	Intro Teach Science	Joyce Hill	2021 Spring Quarter	2212	N	20	11	1										1	3					1		37
EDUC 185L	Intro:Cal Teach 3	Molly Shaw	2021 Spring Quarter	2212	N		8	3				1														12
EDUC 190	Senior Sem Capstone	Eduardo Mosqueda	2021 Spring Quarter	2212	N		34	3											3							40
EDUC 202A	Adv Student Teach	Johnnie Brooks Wilson	2021 Spring Quarter	2212	N		4														9					13
EDUC 202A	Adv Student Teach	Danna Moreno	2021 Spring Quarter	2212	N		3														9					12
EDUC 202A	Adv Student Teach	Jennifer Jones Hinz	2021 Spring Quarter	2212	N		4														12					16
EDUC 202B	Adv Student Teach	Johnnie Brooks Wilson	2021 Spring Quarter	2212	N		4														9					13
EDUC 202B	Adv Student Teach	Danna Moreno	2021 Spring Quarter	2212	N		3														9					12
EDUC 202B	Adv Student Teach	Jennifer Jones Hinz	2021 Spring Quarter	2212	N		4														12					16
EDUC 202C	Adv Student Teach	Johnnie Brooks Wilson	2021 Spring Quarter	2212	N		4														9					13
EDUC 202C	Adv Student Teach	Danna Moreno	2021 Spring Quarter	2212	N		3														9					12
EDUC 202C	Adv Student Teach	Jennifer Jones Hinz	2021 Spring Quarter	2212	N		4														12					16
EDUC 212C	Biling&Biliteracy:C	Janet Rachel Johns	2021 Spring Quarter	2212	N	1	3														9					13
EDUC 214	Contemp Issues Educ	Kip T Tellez	2021 Spring Quarter	2212	N		13														49					62
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2021 Spring Quarter	2212	N	5	5																			10
ENVS 23	Physcl & Chem Envir	Elliott Campbell	2021 Spring Quarter	2212	N		11	16	22	11	7	5	2	4	2	1	1	7	14	1				4		108
ENVS 80F	Intro to Agroecology	Damian Michael Parr	2021 Spring Quarter	2212	N	70	12	3	3		1	1	1	1				2	2	1						97
ENVS 100	Ecology and Society	Emily Murai	2021 Spring Quarter	2212	N	1	39	15	5	6			2					3	2	2				2		77
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2021 Spring Quarter	2212	N	1	8	2	2	1		1	1	1				1						1		19
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2021 Spring Quarter	2212	N		4	5	2	2		1	1					4	1	1				1		22
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2021 Spring Quarter	2212	N	1	15	1	2										1							20
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2021 Spring Quarter	2212	N		7	4	3	2	1							1		2				1		21
ENVS 104A	Intro Field Methods	Gregory S Gilbert	2021 Spring Quarter	2212	N	1	8	3	1	1	2	1							2	2						21
ENVS 104L	Field Methods Lab	Gregory S Gilbert	2021 Spring Quarter	2212	N		10	2	1	2	1	2							2	1						21
ENVS 107A	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2021 Spring Quarter	2212	N	10	13		1																	24
ENVS 107B	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2021 Spring Quarter	2212	N	10	13		1																	24
ENVS 107C	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2021 Spring Quarter	2212	N	9	13	2																		24
ENVS 109A	Ecol Field Methods	Donald A Croll; Gage Hart Dayton	2021 Spring Quarter	2212	Y	2	3	4	1																	10
ENVS 109B	Ecol Fld Mthds Lab	Donald A Croll; Gage Hart Dayton	2021 Spring Quarter	2212	Y	2	3	4	1																	10
ENVS 109C	Terrestrial Ecosys	Donald A Croll; Gage Hart Dayton	2021 Spring Quarter	2212	Y	8	2																			10
ENVS 109D	Conserv/Practice	Donald A Croll; Gage Hart Dayton	2021 Spring Quarter	2212	Y		6	4																		10
ENVS 115C	Advanced GIS	Barry Nickel	2021 Spring Quarter	2212	N	8	6																			14
ENVS 121	Landscape Ecology	Kai Zhu	2021 Spring Quarter	2212	N	3	8	3		1								2	1	1				3		22
ENVS 125	Ecosystems of Calif	Erika S Zavaleta	2021 Spring Quarter	2212	Y	4	5	3	1			1	1						6					2		23
ENVS 130C	Fld Exp Agro/Food Sys	Damian Michael Parr; Stacy M Philpott	2021 Spring Quarter	2212	N	4	16	5	2	4	1							1	2					2		37
ENVS 140	Natl Environ Policy	Pamela Faye Rittelmeyer	2021 Spring Quarter	2212	N	3	27	7		6		1						1	2					1		48
ENVS 149	Envr Law & Policy	Douglas Bushey	2021 Spring Quarter	2212	Y	5	17	1	2	4		1							4					2		36
ENVS 152	Intl Env Pol	Sikina Jinnah	2021 Spring Quarter	2212	Y		13	4	1										2							20
ENVS 160	Restoration Ecology	Andy John Kulikowski II II	2021 Spring Quarter	2212	N	5	15	7	3	5	3		3	1					5					2		49
ENVS 173	World Envir History	Emily Murai	2021 Spring Quarter	2212	N		13	6	3	3									6					1		32
ENVS 179	Env Interpretation	Tod Haddow	2021 Spring Quarter	2212	N		7	1	2	2																12
ENVS 184	Envs Stu Internship	Katie Lenore Monsen	2021 Spring Quarter	2212	N														55	3				1		59
ENVS 190	Capstone:EnvrProblem	Katie Lenore Monsen	2021 Spring Quarter	2212	N	4	34	14	2	6	2	2	5						6	1						76
ENVS 196	Senior Seminar	Barry Nickel	2021 Spring Quarter	2212	N	8	1		1																	10
ESCI 100B	Intro Env Processes	Patrick Y Chuang	2021 Spring Quarter	2212	N	1	3	4	7	4	3	4	5						1					1		33
ESCI 191	Capstone Seminar	Margaret Zimmer	2021 Spring Quarter	2212	N		8	6		1		1	1						1							18
FILM 2	Power in Media	Daryl Bjorn Jones	2021 Spring Quarter	2212	Y		4	1	2		2	1							1	1				1		13
FILM 20B	Intro TV Studies	Logan Kennard Walker	2021 Spring Quarter	2212	N	3	44	41	32	24	22	6	3	1	1	2	2	6	4	1				2		194
FILM 20P	Productn Technique	Quentin Alcott Lareau	2021 Spring Quarter	2212	N		23	21	13	11	1	2	2	1					3	1						78
FILM 80M	Understanding Media	Rick Prelinger	2021 Spring Quarter	2212	N	147	50	24	23	8	10	5	8	6				8	23	2						314
FILM 80S	Sp Top Film/Dig Med	James C Lyons	2021 Spring Quarter	2212	N	11	106	18	4	5	1	3						2	13	2				1		166
FILM 120	Intro Media Theory	Irene Gustafson	2021 Spring Quarter	2212	N	1	26	26	15	16								1	2	1				1		89
FILM 130	Silent Cinema	Jennifer Horne	2021 Spring Quarter	2212	N	6	32	8	13	7	2		2			2		2	2	1						77
FILM 132A	Internatnl Cinema	Christina Corfield	2021 Spring Quarter	2212	N		18	22	4	13	5	2	1	2	1			2	7	2				2		81
FILM 136C	Visual Culture&Tech	Edward A. Shanken	2021 Spring Quarter	2212	N	5	38	13	7	9	7	1	4	4		2		1	2							93
FILM 160	Film Genres	Shelley Stamp	2021 Spring Quarter	2212	N		6	23	7	6	4	2						2	10	1						61
FILM 165A	Film,Video & Gender	Topiary Landberg	2021 Spring Quarter	2212	N	2	7	10	13	12	2	3		1		1		1	3	1				1		57
FILM 165D	Asian Americans	Lahn S Kim	2021 Spring Quarter	2212	N	1	16	14	12	5	2	1	1					3	4	1						60
FILM 170A	Digital Media Prod	Warren Sack	2021 Spring Quarter	2212	N		15	5	1		1													1		23
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2021 Spring Quarter	2212	N		13		3			1														17
FILM 172	NarrativeVideoWksp	Gustavo O Vazquez	2021 Spring Quarter	2212	N	1	14	3	1										1							20
FILM 179A	Sp Topics Animation	Alessia Cecchet	2021 Spring Quarter	2212	N	5	8	3		1			1						1							19
FILM 194S	Special Topics Seminar	Yiman Wang	2021 Spring Quarter	2212	N	1	4	9	2	3								1	1							21
FILM 196A	Sr Prjct Narr Prod	Cameron Maxwell Archer	2021 Spring Quarter	2212	N	5	8		1	6																20
FILM 196C	Sr Documntry Wksp	Jacqueline Olive	2021 Spring Quarter	2212	N	7	4				1							2								14
FMST 10	FeminismGlobalSouth	Anjali R Arondekar	2021 Spring Quarter	2212	N	20	31	20	11	10	3		3		1			6	8	4				1		118
FMST 13	Calif Indian History	Caitlin A Keliiaa	2021 Spring Quarter	2212	Y	1	9	2	4	2	3							1	6	1						29
FMST 18	Blk Fmst Ethnographies	Gina Ulysse	2021 Spring Quarter	2212	N	6	14	13	2	4		3						1	1					2		46
FMST 112	Women and the Law	Gina Dent	2021 Spring Quarter	2212	Y	5	9	6	5	5	3		1			1		1	6	2				4		48
FMST 132	Gender/Postcolonial	Madhavi Murty	2021 Spring Quarter	2212	N		8	4	12	1	2								2	4				1		34
FMST 188	Topics in FMST	Lani Hanna	2021 Spring Quarter	2212	N	14	14	1						1				2		2						34
FREN 2	French: First Year	Carine Rohmer	2021 Spring Quarter	2212	N		4	2	1	1								1	2	1						12
FREN 2	French: First Year	Carine Rohmer	2021 Spring Quarter	2212	N	1	3	2	4			1														11
FREN 3	French: First Year	Renee Cailloux	2021 Spring Quarter	2212	N		6	2	4		1	2							1		1			1		18
FREN 3	French: First Year	Vincent Minquoy	2021 Spring Quarter	2212	N	1	5	1		4											2					13
FREN 6	French: Second Year	Renee Cailloux	2021 Spring Quarter	2212	N	2	6	1		2		2														13
FREN 121	Hist French Lang	Bryan A. Donaldson	2021 Spring Quarter	2212	N	1	6	1	1				1						1		1					12
GAME 221	Prof Development I	Terry A Smith	2021 Spring Quarter	2212	N		16														15					31
GAME 231	Game Technologies	Zachary Charles Emerzian	2021 Spring Quarter	2212	N	11	5														14	1				31
GAME 270	Games & Play Studio I	Elin Carstensdottir	2021 Spring Quarter	2212	N		16														11					27
GAME 280A	Games Proseminar	Elin Carstensdottir	2021 Spring Quarter	2212	N		16														15					31
GERM 3	German: First Year	Sarah T Schuchard	2021 Spring Quarter	2212	N	3	6	4	2	1											3					19
GERM 6	German: Second Year	Gabriela Andrea Gavande	2021 Spring Quarter	2212	N		5		2	1		1							1	1						11
HAVC 35	European Art Global	Kailani Polzak	2021 Spring Quarter	2212	N	7	37	3	2	4	2	1	2		1			1	7	1				1		69
HAVC 40	Museum Cultures	Jennifer Ann Gonzalez	2021 Spring Quarter	2212	N	11	34	14	14	15	6	4	2	3		1		2	15	3				2		126
